ticker,date,open,close
1617.T,2026-07-13,46796.38318436779,46639.90625
1617.T,2026-07-14,45769.50478214665,46014.0
1617.T,2026-07-15,46860.0,46770.0
1617.T,2026-07-16,46350.0,46530.0
1617.T,2026-07-17,46730.0,46960.0
1618.T,2026-07-13,32020.151680515046,31815.01953125
1618.T,2026-07-14,31385.218369259605,31268.0
1618.T,2026-07-15,32710.0,32490.0
1618.T,2026-07-16,32430.0,32150.0
1618.T,2026-07-17,32000.0,31670.0
1619.T,2026-07-13,49133.02918654702,48041.62109375
1619.T,2026-07-14,47127.19730848861,47491.0
1619.T,2026-07-15,48860.0,49170.0
1619.T,2026-07-16,48480.0,48080.0
1619.T,2026-07-17,47900.0,46510.0
1620.T,2026-07-13,38478.25929295555,37916.4609375
1620.T,2026-07-14,37532.07220216606,38222.0
1620.T,2026-07-15,39020.0,39380.0
1620.T,2026-07-16,38810.0,38410.0
1620.T,2026-07-17,38140.0,38100.0
1621.T,2026-07-13,29312.94322675337,28966.419921875
1621.T,2026-07-14,28463.716341212745,28493.0
1621.T,2026-07-15,28935.0,28915.0
1621.T,2026-07-16,28550.0,29170.0
1621.T,2026-07-17,29520.0,29480.0
1622.T,2026-07-13,32887.38136466696,32435.388671875
1622.T,2026-07-14,32199.56664637858,32288.0
1622.T,2026-07-15,32930.0,33040.0
1622.T,2026-07-16,33100.0,33700.0
1622.T,2026-07-17,33330.0,33290.0
1623.T,2026-07-13,63622.30390936255,62185.3515625
1623.T,2026-07-14,61025.879483037155,61343.0
1623.T,2026-07-15,62900.0,64190.0
1623.T,2026-07-16,62770.0,61250.0
1623.T,2026-07-17,59250.0,58260.0
1624.T,2026-07-13,89408.06557260988,87514.625
1624.T,2026-07-14,85819.45014830025,86900.0
1624.T,2026-07-15,88740.0,89000.0
1624.T,2026-07-16,88350.0,87500.0
1624.T,2026-07-17,86110.0,82370.0
1625.T,2026-07-13,67674.05409687641,65971.75
1625.T,2026-07-14,64677.600425726014,65474.0
1625.T,2026-07-15,66770.0,66880.0
1625.T,2026-07-16,66100.0,64800.0
1625.T,2026-07-17,62800.0,62370.0
